businessName,phoneNumber,streetaddress,city,state,zipcode,country,address,longitude,latitude,imageUrls,websiteUrl,category,keyword
The Punjab,(401) 270-5687,1565 Plainfield Pike,Johnston,Rhode Island,2919,United States,"1565 Plainfield Pike,Johnston,Providence County,Rhode Island,2919,United States",41.7791333,-71.67512041,"{""https://drive.google.com/file/d/1p-z1_jGkFQensKQ_AFphvwIW9jBh3yVL/view?usp=drivesdk"",""https://drive.google.com/file/d/1UykMtJYi-ECLtjqHz-wyvxLmxWlsmd5k/view?usp=drivesdk"",""https://drive.google.com/file/d/1J8DqhTPqWH34ejn5WHq5ibScG-vL-Of_/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Flavours Restaurant,(401) 475-1477,1764 Mendon Rd,Cumberland,Rhode Island,2864,United States,"1764 Mendon Rd,Cumberland,Cumberland County,Rhode Island,2864,United States",41.99571785,-71.48187952,"{""https://drive.google.com/file/d/1E2tBW6Si6lzxHnPgFltDl8urmsRGkDG-/view?usp=drivesdk"",""https://drive.google.com/file/d/1n_I1FfbPrzQTBR3gzLMtOQITH9h_6IA4/view?usp=drivesdk"",""https://drive.google.com/file/d/1JD7MA2jZL1E00-9nKeEpzYvAsOSNNxNO/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Rasa Restaurant,(401) 398-2822,149 Main St,East Greenwich,Rhode Island,2818,United States,"149 Main St,East Greenwich,Kent County,Rhode Island,2818,United States",43.6835988,-79.2998598,"{""https://drive.google.com/file/d/15RY02Tr3gfVZA_kObZ1gDDH7knzP_ake/view?usp=drivesdk"",""https://drive.google.com/file/d/1Esjgm3-e282wAuJDCceT3HIvKT8PjZwo/view?usp=drivesdk"",""https://drive.google.com/file/d/1tMIoBddQzoj49-lYmr5HQqEFCiZPSL3g/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Curryland Restaurant,(401) 619-8574,163 Connell Hwy,Newport,Rhode Island,2840,United States,"163 Connell Hwy,Newport,Newport County,Rhode Island,2840,United States",41.50577829,-71.31748999,"{""https://drive.google.com/file/d/1RYruKcd_lmZGJF0doyhGyGgYdGBp3ls2/view?usp=drivesdk"",""https://drive.google.com/file/d/1hY-LgR4cz0njq_tfRoVzWMHphpDdBn34/view?usp=drivesdk"",""https://drive.google.com/file/d/1za-YMegTLxyO77X2FL7f8SI3izBiZlIL/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Narragansett Indian Health Center,(401) 364-1263,51 Old Mill Rd,Charlestown,Rhode Island,2813,United States,"51 Old Mill Rd,Charlestown,Suffolk County,Rhode Island,2813,United States",-36.8621493,174.7263398,"{""https://drive.google.com/file/d/15ZELwOpzuFJjpjjjpUEx4yBUNIdCEJ_i/view?usp=drivesdk"",""https://drive.google.com/file/d/1ieAIKjjLLHqMw9YFwFLAJ9efAPF7qtyM/view?usp=drivesdk"",""https://drive.google.com/file/d/13DOTDgBpHWYf9ektgOnugN_A088aruPf/view?usp=drivesdk""}",,Hospital,"{""Hospital"", "" mediacal"", "" chemist"", "" dawa shop"", "" dawa ki dukan""}"
Masala Myrtle Beach,(843) 444-0325,1711 N Kings Hwy,Myrtle Beach,South Carolina,29577,United States,"1711 N Kings Hwy,Myrtle Beach,Horry County,South Carolina,29577,United States",27.46638911,-80.399119,"{""https://drive.google.com/file/d/1J3jdfqQQExius2wtF42o25ricd2r37_u/view?usp=drivesdk"",""https://drive.google.com/file/d/1wAFVTiDo6p9Q3_xpLlYiZcHTzyy9mkB5/view?usp=drivesdk"",""https://drive.google.com/file/d/13vh9bXRBxNE0FU0WetZvon4-CNbrZVpu/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Bombay At The Beach,(843) 444-9090,702 N Kings Hwy,Myrtle Beach,South Carolina,29577,United States,"702 N Kings Hwy,Myrtle Beach,Horry County,South Carolina,29577,United States",39.92403687,-74.99954753,"{""https://drive.google.com/file/d/1zskVkKAJdGvmt15PfjdlpafggxVo4CuM/view?usp=drivesdk"",""https://drive.google.com/file/d/1tzone8kCJgaWAPkKS3wAOemBiOLKhr57/view?usp=drivesdk"",""https://drive.google.com/file/d/19xOfaZ0RUfwrSmXJ3Ed_EhHQNflh1d7Q/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
India Spice,(843) 203-6470,1694 Old Towne Rd,Charleston,South Carolina,29407,United States,"1694 Old Towne Rd,Charleston,Charleston County,South Carolina,29407,United States",36.20966839,-96.20382939,"{""https://drive.google.com/file/d/12FYKE8lYvQa5Kvq6sOSYLzy1W81GpMRN/view?usp=drivesdk"",""https://drive.google.com/file/d/1qRvbf-F_4rtAL7GVfj6-E5PsPNyrKgHn/view?usp=drivesdk"",""https://drive.google.com/file/d/1EiD49ZDPOjSflgbKxswOKO7OiYRS-54j/view?usp=drivesdk""}",,Grocery,"{""Indian grocery"", "" Kirina dukan"", "" genral store"", "" smart bazar"", "" maggie"", "" ration ki dukan""}"
Indian Land Imports,(803) 547-8700,7430 Van Wyck Rd,Lancaster,South Carolina,29720,United States,"7430 Van Wyck Rd,Lancaster,Lancaster County,South Carolina,29720,United States",34.85635439,-80.84781989,"{""https://drive.google.com/file/d/1NIm7NCgONl4thIhYSDmdw1Wl7ZrBs_BZ/view?usp=drivesdk"",""https://drive.google.com/file/d/1kbm03xDRBDRAqdjN-DoOGXXs_bgisQlD/view?usp=drivesdk"",""https://drive.google.com/file/d/1SZE-_ixRYn5me3FPUo-d27P-PJ7BE4G-/view?usp=drivesdk""}",https://www.indianlandimports.com/,Auto repair,"{""Auto repair"", "" bike repair"", "" near me bike repair"", "" near me car repair"", "" near me truck repair"", "" repair"", "" Indian repair"", "" Indian mechanic"", "" truck"", "" bike"", "" car"", "" Modification"", "" Garage"", "" repair shop"", "" truck wala""}"
Indian Motorcycle of Sioux Falls,(605) 679-4887,4800 N Westport Ave,Sioux Falls,South Dakota,57107,United States,"4800 N Westport Ave,Sioux Falls,Minnehaha County,South Dakota,57107,United States",43.59890608,-96.76102096,"{""https://drive.google.com/file/d/1ooN9GHCkiNKovm-EtC8hJG9_mzoyrpZa/view?usp=drivesdk"",""https://drive.google.com/file/d/1sJ7oUxbiqNqyeHUmXUzICXdb87p5US1c/view?usp=drivesdk"",""https://drive.google.com/file/d/1nQlAeR3N5PECM4eMuM7qtmSSnZsU-MHr/view?usp=drivesdk""}",http://verneidepowerhouse.com/,Auto repair,"{""Auto repair"", "" bike repair"", "" near me bike repair"", "" near me car repair"", "" near me truck repair"", "" repair"", "" Indian repair"", "" Indian mechanic"", "" truck"", "" bike"", "" car"", "" Modification"", "" Garage"", "" repair shop"", "" truck wala""}"
Swagruha Indian Restaurant,(615) 736-7001,900 Rosa L Parks Blvd Ste 108,Nashville,Tennessee,37208,United States,"900 Rosa L Parks Blvd Ste 108,Nashville,Davidson County,Tennessee,37208,United States",36.16810835,-86.7880537,"{""https://drive.google.com/file/d/1TaSRMvfA2QEqpb2t9hOubjQxcNYQmDQB/view?usp=drivesdk"",""https://drive.google.com/file/d/19FrReN49oiBuQRy3pLQhIbtMWf5Iw6wD/view?usp=drivesdk"",""https://drive.google.com/file/d/17G8GKV9gp_AeeRLW0GenWWqUHMwE9Y3L/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Bayleaf Indian Restaurant,(615) 302-8188,5024 Spedale Ct,Spring Hill,Tennessee,37174,United States,"5024 Spedale Ct,Spring Hill,Warren County,Tennessee,37174,United States",35.77793716,-86.9138053,"{""https://drive.google.com/file/d/1yzcHBcfNY78BRQDH04ehRGu3AepjuXr2/view?usp=drivesdk"",""https://drive.google.com/file/d/1hBv8qWI0rbLVYjRQvooU7fgq7p_eMQAG/view?usp=drivesdk"",""https://drive.google.com/file/d/1Cy6t0b6ElPuI0B4WZ2_NlMDo2bPtN1RL/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
The Clay Pit Indian Cuisine Restaurant & Bar,(615) 962-9602,1312 NW Broad St,Murfreesboro,Tennessee,37129,United States,"1312 NW Broad St,Murfreesboro,Rutherford County,Tennessee,37129,United States",35.8641696,-86.40892651,"{""https://drive.google.com/file/d/1lHYqKi2zBBJtWGC_HpBL7xvgLWeJapjj/view?usp=drivesdk"",""https://drive.google.com/file/d/1G_6Oxa8JmSWpQPCSsJllzJPoaJ5oCNA0/view?usp=drivesdk"",""https://drive.google.com/file/d/1uKFLkpLMOj1kHQINioFfAKzVMkbCmeyc/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
India Mahal Restaurant,(423) 510-9651,5970 Brainerd Rd,Chattanooga,Tennessee,37421,United States,"5970 Brainerd Rd,Chattanooga,Hamilton County,Tennessee,37421,United States",35.01656429,-85.20751891,"{""https://drive.google.com/file/d/1fc5yAqVmH-2_O-KW0NlLq3eR7UhaNxFA/view?usp=drivesdk"",""https://drive.google.com/file/d/1cJwOJlamSkEb78epufuZ9DUQj06CVgYs/view?usp=drivesdk"",""https://drive.google.com/file/d/17gRe_AuNM4AchLOhM0K8D0FYNW948xuN/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Bombay Palace Restaurant,(615) 321-6140,2912 W End Ave,Nashville,Tennessee,37203,United States,"2912 W End Ave,Nashville,Davidson County,Tennessee,37203,United States",40.50568784,-106.8679949,"{""https://drive.google.com/file/d/1VczDhibwOMYmfjs4O5JMK7v6kDrr50fz/view?usp=drivesdk"",""https://drive.google.com/file/d/18QvUSubzos9IKZlhMqN0SFAsn2a7zLTL/view?usp=drivesdk"",""https://drive.google.com/file/d/14F5OTsnE9UFBnUz8FcAeEM91tA-xTe_9/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Bombay House,(901) 755-4114,1727 N Germantown Pkwy,Cordova,Tennessee,38016,United States,"1727 N Germantown Pkwy,Cordova,Shelby County,Tennessee,38016,United States",35.172463,-89.79320586,"{""https://drive.google.com/file/d/1pJWqibCb5pk-zePLvxdLGbixE5wOqeZu/view?usp=drivesdk"",""https://drive.google.com/file/d/1wXFvBY0F1oea9r4hV-k4huOrH8bgDaTL/view?usp=drivesdk"",""https://drive.google.com/file/d/1XnxeoDMUZAQHdrtUcMUEmNpTAenAXRA9/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
India Palace Inc,(901) 278-1199,1720 Poplar Ave,Memphis,Tennessee,38104,United States,"1720 Poplar Ave,Memphis,Shelby County,Tennessee,38104,United States",35.14316395,-90.00310067,"{""https://drive.google.com/file/d/1PLpdbPWiWjM1LH3QQLUWvaQhFQ54mtd7/view?usp=drivesdk"",""https://drive.google.com/file/d/1FPO3HdhkLbwh79vGai1VBgdzYACHEvcC/view?usp=drivesdk"",""https://drive.google.com/file/d/1-oRlCqjHhj5TrMrXaqYccpseNiHfGyAh/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Golden India,(901) 728-5111,2097 Madison Ave,Memphis,Tennessee,38104,United States,"2097 Madison Ave,Memphis,Shelby County,Tennessee,38104,United States",46.53020373,-80.9213526,"{""https://drive.google.com/file/d/12yE2sxeVsGajr76BR40RzCdZirQqmard/view?usp=drivesdk"",""https://drive.google.com/file/d/1AqHBfjIGkoPq-5K99Qv7oQIS_dy3sSig/view?usp=drivesdk"",""https://drive.google.com/file/d/1K0xRXz1H15HiEcuGp9h0HH18wJjau4cr/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Shagor Indian Cuisine,(615) 758-9242,11540 Lebanon Rd,Mount Juliet,Tennessee,37122,United States,"11540 Lebanon Rd,Mount Juliet,Wilson County,Tennessee,37122,United States",37.3778862,-108.5908852,"{""https://drive.google.com/file/d/1i0K9CHcl0BEmOA6Qlqxvnrtc2zzFGQYa/view?usp=drivesdk"",""https://drive.google.com/file/d/1SlsS3eyulwCQnK7p6wecErmQkYHHJrTI/view?usp=drivesdk"",""https://drive.google.com/file/d/10wrJXGzxfd3-32ppqKj1RhoUCCSZ8m_C/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Nashville Farmers' Market,(615) 880-2001,900 Rosa L Parks Blvd,Nashville,Tennessee,37208,United States,"900 Rosa L Parks Blvd,Nashville,Davidson County,Tennessee,37208,United States",36.17023455,-86.78867326,"{""https://drive.google.com/file/d/1ZRlAFmMQDfeNoMAEFMEgpvZApVRBJWgk/view?usp=drivesdk"",""https://drive.google.com/file/d/1UIO9iXIQAL9P64PVLWMZsbrIYoOGBqmZ/view?usp=drivesdk"",""https://drive.google.com/file/d/1UykMtJYi-ECLtjqHz-wyvxLmxWlsmd5k/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Zyka Indian Cuisine,(615) 864-8055,3706 Hillsboro Pike,Nashville,Tennessee,37215,United States,"3706 Hillsboro Pike,Nashville,Davidson County,Tennessee,37215,United States",36.11004954,-86.81138572,"{""https://drive.google.com/file/d/1BNNjCGJPa-r9neKcCh9CTJ1NL2Z9Oi7m/view?usp=drivesdk"",""https://drive.google.com/file/d/1T4888Yf1SVjocIck_6ReqmAJ0f2ungWh/view?usp=drivesdk"",""https://drive.google.com/file/d/1n_I1FfbPrzQTBR3gzLMtOQITH9h_6IA4/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Taj Mahal Fine Indian Cuisine,(901) 221-8768,875 W Poplar Ave,Collierville,Tennessee,38017,United States,"875 W Poplar Ave,Collierville,Shelby County,Tennessee,38017,United States",39.00436254,-77.41909297,"{""https://drive.google.com/file/d/1GgLBNmnd4XNKmTZ1ErxHup4zS3POdGhv/view?usp=drivesdk"",""https://drive.google.com/file/d/1-mPfOtpd4CHLtF3AaC6M_2mitXZl5j0R/view?usp=drivesdk"",""https://drive.google.com/file/d/1Esjgm3-e282wAuJDCceT3HIvKT8PjZwo/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Bound'ry,(615) 321-3043,911 20th Ave S,Nashville,Tennessee,37212,United States,"911 20th Ave S,Nashville,Davidson County,Tennessee,37212,United States",35.3609393,-85.65931089,"{""https://drive.google.com/file/d/1pP2YVfyHo53yCoSC9h2UkqYQqfrzBBvT/view?usp=drivesdk"",""https://drive.google.com/file/d/1dim7dVN3_sHrc7WpO0keyy0p-oiFNfZu/view?usp=drivesdk"",""https://drive.google.com/file/d/1r35BYugQ2AgB-FsBaPmjN_dmc1BrTD0U/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Saigruha Foods & India Mart,(901) 755-3558,7227 Winchester Rd,Memphis,Tennessee,38125,United States,"7227 Winchester Rd,Memphis,Shelby County,Tennessee,38125,United States",35.0484978,-89.8224576,"{""https://drive.google.com/file/d/1ysO34kp8VzPMsvseTuo9HcxDWiyvDUpz/view?usp=drivesdk"",""https://drive.google.com/file/d/1Q5J05tbOqnvd4q1rHP4BzihCJg03Mcln/view?usp=drivesdk"",""https://drive.google.com/file/d/1sgP6iw2ci4y8ej5oYZjKnfvP24O4-xWq/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Cuisine Rotis,(901) 682-3610,5101 Sanderlin Ave,Memphis,Tennessee,38117,United States,"5101 Sanderlin Ave,Memphis,Shelby County,Tennessee,38117,United States",35.117094,-89.892088,"{""https://drive.google.com/file/d/1zFPok5b_JcXsXKjtG6SRpCVrU6Gm4j3m/view?usp=drivesdk"",""https://drive.google.com/file/d/1DsWIy-n24qA9c8aW48iSEWyhVKtTM6Fj/view?usp=drivesdk"",""https://drive.google.com/file/d/1n_I1FfbPrzQTBR3gzLMtOQITH9h_6IA4/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Chauhan Ale & Masala House,(615) 242-8426,123 12th Ave N,Nashville,Tennessee,37203,United States,"123 12th Ave N,Nashville,Davidson County,Tennessee,37203,United States",49.09572882,-116.5106361,"{""https://drive.google.com/file/d/1-M5246y_N22wP8kE5nT5P7ichs32YFbe/view?usp=drivesdk"",""https://drive.google.com/file/d/1Weg8d4QoYcFaPYZTjY674UdId4Kd0P9K/view?usp=drivesdk"",""https://drive.google.com/file/d/1Esjgm3-e282wAuJDCceT3HIvKT8PjZwo/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Taj Fine Indian Dining,(865) 670-2878,8520 Kingston Pike,Knoxville,Tennessee,37919,United States,"8520 Kingston Pike,Knoxville,Knox County,Tennessee,37919,United States",35.84833547,-84.2565252,"{""https://drive.google.com/file/d/1onuFmr5eYvHAjaITSOQzu_C4ME3cllnT/view?usp=drivesdk"",""https://drive.google.com/file/d/1uWktYc4Zi7WcEISjIoXU2AhgL_Gzu-aC/view?usp=drivesdk"",""https://drive.google.com/file/d/1r35BYugQ2AgB-FsBaPmjN_dmc1BrTD0U/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Music Row Gyros,(615) 259-7772,1516 Demonbreun St,Nashville,Tennessee,37203,United States,"1516 Demonbreun St,Nashville,Davidson County,Tennessee,37203,United States",36.1532032,-86.7896647,"{""https://drive.google.com/file/d/1DbUQX9apMuKBegB3arUbqZuMMQSqSd5m/view?usp=drivesdk"",""https://drive.google.com/file/d/1dEZl1YnoLZcauqCAGxea58F70j8mgX9L/view?usp=drivesdk"",""https://drive.google.com/file/d/1sgP6iw2ci4y8ej5oYZjKnfvP24O4-xWq/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Tandur Indian Kitchen,(865) 249-7254,6502 Kingston Pike,Knoxville,Tennessee,37919,United States,"6502 Kingston Pike,Knoxville,Knox County,Tennessee,37919,United States",35.93171353,-84.00997077,"{""https://drive.google.com/file/d/1ejarvgZOGdRhlBM3Yyz0c13jsrMQW7gn/view?usp=drivesdk"",""https://drive.google.com/file/d/1EZ1xFWhmlTsijw6HuyvABcRdeTshqM0W/view?usp=drivesdk"",""https://drive.google.com/file/d/1PoRQPq_aDikmMY5P9g_wMJddtNVDHhaX/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
